Symbol,CompanyName,Date,Open,High,Low,Close,Volume,AdjClose
TSLA,Tesla Inc.,2/10/2026 4:45:06 PM,696.31,729.46,690.6,717.47,16833584,717.47
META,Meta Platforms,2/11/2025 4:45:06 PM,124.85,129.52,124.68,128.5,42590331,128.5
META,Meta Platforms,2/12/2025 4:45:06 PM,128.5,129.42,125.96,125.97,30365952,125.97
META,Meta Platforms,2/13/2025 4:45:06 PM,125.97,131.9,124.51,130.84,28380886,130.84
META,Meta Platforms,2/14/2025 4:45:06 PM,130.84,136.29,130.01,135.76,16531057,135.76
META,Meta Platforms,2/17/2025 4:45:06 PM,135.76,141.57,134.78,140.43,32420881,140.43
META,Meta Platforms,2/18/2025 4:45:06 PM,140.43,142.45,135.94,136.6,28182169,136.6
META,Meta Platforms,2/19/2025 4:45:06 PM,136.6,137.73,133.8,134.77,45575392,134.77
META,Meta Platforms,2/20/2025 4:45:06 PM,134.77,135.2,132.24,132.67,42649520,132.67
META,Meta Platforms,2/21/2025 4:45:06 PM,132.67,139.1,131.97,138.13,34188940,138.13
META,Meta Platforms,2/24/2025 4:45:06 PM,138.13,138.76,136.08,137.14,13476788,137.14
META,Meta Platforms,2/25/2025 4:45:06 PM,137.14,139.73,134.86,137.69,21044732,137.69
META,Meta Platforms,2/26/2025 4:45:06 PM,137.69,138.81,130.93,133.3,1537577,133.3
META,Meta Platforms,2/27/2025 4:45:06 PM,133.3,135.33,128.56,131.08,22016734,131.08
META,Meta Platforms,2/28/2025 4:45:06 PM,131.08,132.87,122.83,125.18,4645199,125.18
META,Meta Platforms,3/3/2025 4:45:06 PM,125.18,126.47,119.69,120.86,44612434,120.86
META,Meta Platforms,3/4/2025 4:45:06 PM,120.86,127.1,120.24,126.86,36700136,126.86
META,Meta Platforms,3/5/2025 4:45:06 PM,126.86,128.71,122.02,123.62,26664446,123.62
META,Meta Platforms,3/6/2025 4:45:06 PM,123.62,130.61,121.42,128.96,31137642,128.96
META,Meta Platforms,3/7/2025 4:45:06 PM,128.96,129.23,122.51,122.76,24900343,122.76
META,Meta Platforms,3/10/2025 4:45:06 PM,122.76,129.61,121.84,127.49,47946042,127.49
META,Meta Platforms,3/11/2025 4:45:06 PM,127.49,128.68,126.02,127.79,29569329,127.79
META,Meta Platforms,3/12/2025 4:45:06 PM,127.79,129.66,121.95,123.93,12264900,123.93
META,Meta Platforms,3/13/2025 4:45:06 PM,123.93,124.4,121.57,122.85,45727025,122.85
META,Meta Platforms,3/14/2025 4:45:06 PM,122.85,127.12,122.22,125.87,22808785,125.87
META,Meta Platforms,3/17/2025 4:45:06 PM,125.87,126.13,125.27,125.68,23114996,125.68
META,Meta Platforms,3/18/2025 4:45:06 PM,125.68,129.9,125.48,128.96,34904180,128.96
META,Meta Platforms,3/19/2025 4:45:06 PM,128.96,134.68,127.9,133.76,47258398,133.76
META,Meta Platforms,3/20/2025 4:45:06 PM,133.76,136.06,133.25,134.84,16840541,134.84
META,Meta Platforms,3/21/2025 4:45:06 PM,134.84,136.25,129.05,130,32744674,130
META,Meta Platforms,3/24/2025 4:45:06 PM,130,131.99,128.62,130.24,26099035,130.24
META,Meta Platforms,3/25/2025 4:45:06 PM,130.24,136.96,129.95,135.83,37420856,135.83
META,Meta Platforms,3/26/2025 4:45:06 PM,135.83,138.48,128.39,130.66,26564633,130.66
META,Meta Platforms,3/27/2025 4:45:06 PM,130.66,136.97,130.65,135.2,39283513,135.2
META,Meta Platforms,3/28/2025 4:45:06 PM,135.2,140,134.67,137.46,8698778,137.46
META,Meta Platforms,3/31/2025 4:45:06 PM,137.46,139.89,132.39,134.3,42809358,134.3
META,Meta Platforms,4/1/2025 4:45:06 PM,134.3,136.6,130.2,131.91,48128333,131.91
META,Meta Platforms,4/2/2025 4:45:06 PM,131.91,139.05,129.87,138.5,11848706,138.5
META,Meta Platforms,4/3/2025 4:45:06 PM,138.5,140.19,130.92,133.39,40824545,133.39
META,Meta Platforms,4/4/2025 4:45:06 PM,133.39,136.12,132,134.37,17847820,134.37
META,Meta Platforms,4/7/2025 4:45:06 PM,134.37,135.27,129.58,131.08,44913288,131.08
META,Meta Platforms,4/8/2025 4:45:06 PM,131.08,133.41,130.52,130.77,46283453,130.77
META,Meta Platforms,4/9/2025 4:45:06 PM,130.77,131.84,128.38,130.09,11724567,130.09
META,Meta Platforms,4/10/2025 4:45:06 PM,130.09,130.64,126.88,127.85,32073409,127.85
META,Meta Platforms,4/11/2025 4:45:06 PM,127.85,135.56,127.36,133.75,4582451,133.75
META,Meta Platforms,4/14/2025 4:45:06 PM,133.75,137.74,131.76,137.33,46097349,137.33
META,Meta Platforms,4/15/2025 4:45:06 PM,137.33,139.11,132.24,133.28,12626256,133.28
META,Meta Platforms,4/16/2025 4:45:06 PM,133.28,136.86,132.73,136.34,1709212,136.34
META,Meta Platforms,4/17/2025 4:45:06 PM,136.34,138.67,132.55,134.98,46777016,134.98
META,Meta Platforms,4/18/2025 4:45:06 PM,134.98,137.18,131.44,132.44,22289975,132.44
META,Meta Platforms,4/21/2025 4:45:06 PM,132.44,137.85,131.08,135.88,30015158,135.88
META,Meta Platforms,4/22/2025 4:45:06 PM,135.88,137.97,133.45,136.46,46132319,136.46
META,Meta Platforms,4/23/2025 4:45:06 PM,136.46,137.26,130.55,132.81,44934775,132.81
META,Meta Platforms,4/24/2025 4:45:06 PM,132.81,134,130.8,132.32,6221986,132.32
META,Meta Platforms,4/25/2025 4:45:06 PM,132.32,135.28,130.49,133.54,41591320,133.54
META,Meta Platforms,4/28/2025 4:45:06 PM,133.54,135.83,132.98,133.5,13628963,133.5
META,Meta Platforms,4/29/2025 4:45:06 PM,133.5,135.21,127.38,129.5,24236903,129.5
META,Meta Platforms,4/30/2025 4:45:06 PM,129.5,130.65,126.19,127.01,8188185,127.01
META,Meta Platforms,5/1/2025 4:45:06 PM,127.01,128.93,123.69,124.47,3079405,124.47
META,Meta Platforms,5/2/2025 4:45:06 PM,124.47,126.53,123.53,126.15,32957095,126.15
META,Meta Platforms,5/5/2025 4:45:06 PM,126.15,130.57,126.14,129.35,22428378,129.35
META,Meta Platforms,5/6/2025 4:45:06 PM,129.35,130.15,125.87,127.27,47628689,127.27
META,Meta Platforms,5/7/2025 4:45:06 PM,127.27,129.29,123.58,124.43,33312825,124.43
META,Meta Platforms,5/8/2025 4:45:06 PM,124.43,125.8,117.49,119.74,45123766,119.74
META,Meta Platforms,5/9/2025 4:45:06 PM,119.74,120.72,118.8,120.11,45146162,120.11
META,Meta Platforms,5/12/2025 4:45:06 PM,120.11,123.95,118.64,122.92,39631265,122.92
META,Meta Platforms,5/13/2025 4:45:06 PM,122.92,130.51,121.45,128.7,35663908,128.7
META,Meta Platforms,5/14/2025 4:45:06 PM,128.7,130.07,122.84,124.01,22600956,124.01
META,Meta Platforms,5/15/2025 4:45:06 PM,124.01,124.11,121.04,121.22,2324060,121.22
META,Meta Platforms,5/16/2025 4:45:06 PM,121.22,127.41,118.99,125.51,44571337,125.51
META,Meta Platforms,5/19/2025 4:45:06 PM,125.51,127.69,119.89,120.36,26132960,120.36
META,Meta Platforms,5/20/2025 4:45:06 PM,120.36,121.96,115.52,115.57,37796635,115.57
META,Meta Platforms,5/21/2025 4:45:06 PM,115.57,120.22,114.39,119.24,19584493,119.24
META,Meta Platforms,5/22/2025 4:45:06 PM,119.24,123.5,117.05,122.33,17368801,122.33
META,Meta Platforms,5/23/2025 4:45:06 PM,122.33,127.25,121.19,126.7,32065243,126.7
META,Meta Platforms,5/26/2025 4:45:06 PM,126.7,131.6,124.63,129.41,37430118,129.41
META,Meta Platforms,5/27/2025 4:45:06 PM,129.41,131.74,126.15,127.13,5105799,127.13
META,Meta Platforms,5/28/2025 4:45:06 PM,127.13,129.45,126.68,126.8,38914433,126.8
META,Meta Platforms,5/29/2025 4:45:06 PM,126.8,128.08,122.71,124.73,43503683,124.73
META,Meta Platforms,5/30/2025 4:45:06 PM,124.73,124.98,119.6,121.27,16043451,121.27
META,Meta Platforms,6/2/2025 4:45:06 PM,121.27,125.56,119.11,123.47,36406465,123.47
META,Meta Platforms,6/3/2025 4:45:06 PM,123.47,123.7,115.97,117.57,40097895,117.57
META,Meta Platforms,6/4/2025 4:45:06 PM,117.57,119.31,112.74,113.12,32238888,113.12
META,Meta Platforms,6/5/2025 4:45:06 PM,113.12,113.76,110.35,110.74,13041533,110.74
META,Meta Platforms,6/6/2025 4:45:06 PM,110.74,111.74,105.36,105.76,10823365,105.76
META,Meta Platforms,6/9/2025 4:45:06 PM,105.76,107.75,102.84,103.41,45454934,103.41
META,Meta Platforms,6/10/2025 4:45:06 PM,103.41,104.94,101.94,102.03,13568120,102.03
META,Meta Platforms,6/11/2025 4:45:06 PM,102.03,103.82,101.8,103.72,38079291,103.72
META,Meta Platforms,6/12/2025 4:45:06 PM,103.72,104.36,101.74,104.03,43546362,104.03
META,Meta Platforms,6/13/2025 4:45:06 PM,104.03,108.96,102.53,108.76,12350854,108.76
META,Meta Platforms,6/16/2025 4:45:06 PM,108.76,110.04,103.68,105.71,36944777,105.71
META,Meta Platforms,6/17/2025 4:45:06 PM,105.71,109.13,104.69,108.25,3554780,108.25
META,Meta Platforms,6/18/2025 4:45:06 PM,108.25,109.47,104.65,106.39,38681925,106.39
META,Meta Platforms,6/19/2025 4:45:06 PM,106.39,111.84,106.33,110.76,37326305,110.76
META,Meta Platforms,6/20/2025 4:45:06 PM,110.76,113.72,109.97,111.53,14930685,111.53
META,Meta Platforms,6/23/2025 4:45:06 PM,111.53,112.48,106.23,106.51,4463582,106.51
META,Meta Platforms,6/24/2025 4:45:06 PM,106.51,108.78,106.28,107.89,7344016,107.89
META,Meta Platforms,6/25/2025 4:45:06 PM,107.89,108.55,105.46,106.08,47898973,106.08
META,Meta Platforms,6/26/2025 4:45:06 PM,106.08,110.62,104,108.54,34871733,108.54
META,Meta Platforms,6/27/2025 4:45:06 PM,108.54,114.96,108.18,113.72,47933897,113.72
META,Meta Platforms,6/30/2025 4:45:06 PM,113.72,115.97,108.86,110.92,5931857,110.92
META,Meta Platforms,7/1/2025 4:45:06 PM,110.92,111.68,106.14,107.97,3146966,107.97
META,Meta Platforms,7/2/2025 4:45:06 PM,107.97,108.43,103.37,103.99,48639388,103.99
META,Meta Platforms,7/3/2025 4:45:06 PM,103.99,107.39,103.61,106.46,39938091,106.46
META,Meta Platforms,7/4/2025 4:45:06 PM,106.46,108.36,105.76,105.98,17019356,105.98
META,Meta Platforms,7/7/2025 4:45:06 PM,105.98,106.73,102.37,103.87,2025900,103.87
META,Meta Platforms,7/8/2025 4:45:06 PM,103.87,105.66,101.45,101.52,47717692,101.52
META,Meta Platforms,7/9/2025 4:45:06 PM,101.52,102.26,99.97,101.57,2268988,101.57
META,Meta Platforms,7/10/2025 4:45:06 PM,101.57,105.6,101.51,104.77,3928329,104.77
META,Meta Platforms,7/11/2025 4:45:06 PM,104.77,104.84,102.98,104.73,15049847,104.73
META,Meta Platforms,7/14/2025 4:45:06 PM,104.73,105.57,102.64,105.44,6914802,105.44
META,Meta Platforms,7/15/2025 4:45:06 PM,105.44,106.11,99.81,100.25,15463366,100.25
META,Meta Platforms,7/16/2025 4:45:06 PM,100.25,103.39,99.78,103.01,5188470,103.01
META,Meta Platforms,7/17/2025 4:45:06 PM,103.01,104.74,101.04,102.38,45066253,102.38
META,Meta Platforms,7/18/2025 4:45:06 PM,102.38,104.24,98.38,100.03,19333844,100.03
META,Meta Platforms,7/21/2025 4:45:06 PM,100.03,101.82,97.03,98.09,39900144,98.09
META,Meta Platforms,7/22/2025 4:45:06 PM,98.09,98.63,97.26,97.57,17631735,97.57
META,Meta Platforms,7/23/2025 4:45:06 PM,97.57,97.81,96.08,96.66,21743425,96.66
META,Meta Platforms,7/24/2025 4:45:06 PM,96.66,98.24,90.96,92.36,12638779,92.36
META,Meta Platforms,7/25/2025 4:45:06 PM,92.36,93.47,91.01,91.03,47803872,91.03
META,Meta Platforms,7/28/2025 4:45:06 PM,91.03,93.68,90.71,92.31,16645869,92.31
META,Meta Platforms,7/29/2025 4:45:06 PM,92.31,93.56,87.59,88.63,48803590,88.63
META,Meta Platforms,7/30/2025 4:45:06 PM,88.63,91.01,87.23,90.77,29833913,90.77
META,Meta Platforms,7/31/2025 4:45:06 PM,90.77,91.61,86.36,88.09,34091425,88.09
META,Meta Platforms,8/1/2025 4:45:06 PM,88.09,88.67,86.9,88.31,36979084,88.31
META,Meta Platforms,8/4/2025 4:45:06 PM,88.31,89.86,83.81,85.33,33031422,85.33
META,Meta Platforms,8/5/2025 4:45:06 PM,85.33,90.08,85.28,88.64,31435293,88.64
META,Meta Platforms,8/6/2025 4:45:06 PM,88.64,89.38,84,84.92,33868670,84.92
META,Meta Platforms,8/7/2025 4:45:06 PM,84.92,89.81,83.67,88.27,28637147,88.27
META,Meta Platforms,8/8/2025 4:45:06 PM,88.27,90.56,87.05,90.16,38673378,90.16
META,Meta Platforms,8/11/2025 4:45:06 PM,90.16,92.17,89.08,91.84,14495866,91.84
META,Meta Platforms,8/12/2025 4:45:06 PM,91.84,93.14,89.91,90.3,30020185,90.3
META,Meta Platforms,8/13/2025 4:45:06 PM,90.3,93.5,89.01,93.34,8466921,93.34
META,Meta Platforms,8/14/2025 4:45:06 PM,93.34,97.86,91.86,97.32,38237362,97.32
META,Meta Platforms,8/15/2025 4:45:06 PM,97.32,101.82,96.48,100.76,15111509,100.76
META,Meta Platforms,8/18/2025 4:45:06 PM,100.76,104.23,98.96,102.25,16801466,102.25
META,Meta Platforms,8/19/2025 4:45:06 PM,102.25,103.4,100.83,103.15,17338823,103.15
META,Meta Platforms,8/20/2025 4:45:06 PM,103.15,106.39,101.17,105.51,16004670,105.51
META,Meta Platforms,8/21/2025 4:45:06 PM,105.51,107.54,105.41,105.63,49071803,105.63
META,Meta Platforms,8/22/2025 4:45:06 PM,105.63,106.93,102.67,103.33,9712925,103.33
META,Meta Platforms,8/25/2025 4:45:06 PM,103.33,105.22,101.71,104.31,49842667,104.31
META,Meta Platforms,8/26/2025 4:45:06 PM,104.31,107.3,102.76,106.47,31153699,106.47
META,Meta Platforms,8/27/2025 4:45:06 PM,106.47,108.54,100.53,101.98,10343037,101.98
META,Meta Platforms,8/28/2025 4:45:06 PM,101.98,105.76,101.73,104.91,36291150,104.91
META,Meta Platforms,8/29/2025 4:45:06 PM,104.91,105.49,101.26,102.67,11460073,102.67
META,Meta Platforms,9/1/2025 4:45:06 PM,102.67,104.49,96.01,97.7,21556317,97.7
META,Meta Platforms,9/2/2025 4:45:06 PM,97.7,98.49,92.81,94.02,2053858,94.02
META,Meta Platforms,9/3/2025 4:45:06 PM,94.02,95.55,90.62,91.49,12753940,91.49
META,Meta Platforms,9/4/2025 4:45:06 PM,91.49,91.95,87.54,88.77,11278951,88.77
META,Meta Platforms,9/5/2025 4:45:06 PM,88.77,90.36,84.88,85.94,10699370,85.94
META,Meta Platforms,9/8/2025 4:45:06 PM,85.94,86.08,84.43,84.86,37971191,84.86
META,Meta Platforms,9/9/2025 4:45:06 PM,84.86,87.94,83.98,86.61,6223031,86.61
META,Meta Platforms,9/10/2025 4:45:06 PM,86.61,89.65,85.41,89.07,1336183,89.07
META,Meta Platforms,9/11/2025 4:45:06 PM,89.07,93.07,88.78,92.87,35771807,92.87
META,Meta Platforms,9/12/2025 4:45:06 PM,92.87,94.24,91.25,93.56,15742251,93.56
META,Meta Platforms,9/15/2025 4:45:06 PM,93.56,97.28,92.84,95.89,14056382,95.89
META,Meta Platforms,9/16/2025 4:45:06 PM,95.89,96.79,93.97,95.86,27155426,95.86
META,Meta Platforms,9/17/2025 4:45:06 PM,95.86,99.67,94.83,97.89,20018934,97.89
META,Meta Platforms,9/18/2025 4:45:06 PM,97.89,100.42,96.25,99.45,46930751,99.45
META,Meta Platforms,9/19/2025 4:45:06 PM,99.45,100.96,98.03,100.74,18308308,100.74
META,Meta Platforms,9/22/2025 4:45:06 PM,100.74,105.76,100.26,104.64,45256569,104.64
META,Meta Platforms,9/23/2025 4:45:06 PM,104.64,105.63,100,100.63,5643481,100.63
META,Meta Platforms,9/24/2025 4:45:06 PM,100.63,102.61,95.29,96.52,41003300,96.52
META,Meta Platforms,9/25/2025 4:45:06 PM,96.52,97.13,91.11,91.93,32887987,91.93
META,Meta Platforms,9/26/2025 4:45:06 PM,91.93,95.57,91.46,93.72,12513270,93.72
META,Meta Platforms,9/29/2025 4:45:06 PM,93.72,98.26,92.98,96.36,43759007,96.36
META,Meta Platforms,9/30/2025 4:45:06 PM,96.36,99.76,95.69,99.15,22411719,99.15
META,Meta Platforms,10/1/2025 4:45:06 PM,99.15,99.6,96.7,96.85,23812747,96.85
META,Meta Platforms,10/2/2025 4:45:06 PM,96.85,99.34,96.05,98.32,11533120,98.32
META,Meta Platforms,10/3/2025 4:45:06 PM,98.32,99.27,97.89,98.18,2255296,98.18
META,Meta Platforms,10/6/2025 4:45:06 PM,98.18,99.93,93.98,94.82,36658899,94.82
META,Meta Platforms,10/7/2025 4:45:06 PM,94.82,96.19,92.03,92.7,17905703,92.7
META,Meta Platforms,10/8/2025 4:45:06 PM,92.7,93.05,88.01,88.44,32429094,88.44
META,Meta Platforms,10/9/2025 4:45:06 PM,88.44,92.42,87.43,91.54,45218024,91.54
META,Meta Platforms,10/10/2025 4:45:06 PM,91.54,92.21,88.04,88.24,40711861,88.24
META,Meta Platforms,10/13/2025 4:45:06 PM,88.24,89.79,83.52,84.92,43501971,84.92
META,Meta Platforms,10/14/2025 4:45:06 PM,84.92,88.65,84.64,88.35,25706502,88.35
META,Meta Platforms,10/15/2025 4:45:06 PM,88.35,92.32,88.06,91.89,11441103,91.89
META,Meta Platforms,10/16/2025 4:45:06 PM,91.89,95.45,91.75,95.01,44546164,95.01
META,Meta Platforms,10/17/2025 4:45:06 PM,95.01,96.69,93.88,95.42,4264764,95.42
META,Meta Platforms,10/20/2025 4:45:06 PM,95.42,99.65,94.66,99.65,4913242,99.65
META,Meta Platforms,10/21/2025 4:45:06 PM,99.65,105.37,98.43,104.45,9482624,104.45
META,Meta Platforms,10/22/2025 4:45:06 PM,104.45,110.26,104.29,109.14,6892300,109.14
META,Meta Platforms,10/23/2025 4:45:06 PM,109.14,109.88,105.75,107.69,14745455,107.69
META,Meta Platforms,10/24/2025 4:45:06 PM,107.69,108.93,101.33,103.03,6211873,103.03
META,Meta Platforms,10/27/2025 4:45:06 PM,103.03,105.4,102.12,103.62,40541591,103.62
META,Meta Platforms,10/28/2025 4:45:06 PM,103.62,103.68,97.1,98.68,31309829,98.68
META,Meta Platforms,10/29/2025 4:45:06 PM,98.68,100.03,97,97.7,24120787,97.7
META,Meta Platforms,10/30/2025 4:45:06 PM,97.7,100.42,96.01,100.32,6961780,100.32
META,Meta Platforms,10/31/2025 4:45:06 PM,100.32,101.82,98.35,100.12,23826086,100.12
META,Meta Platforms,11/3/2025 4:45:06 PM,100.12,102.67,99.01,100.67,20113081,100.67
META,Meta Platforms,11/4/2025 4:45:06 PM,100.67,100.76,95.58,97.23,25518078,97.23
META,Meta Platforms,11/5/2025 4:45:06 PM,97.23,98.78,94.01,95.58,48456158,95.58
META,Meta Platforms,11/6/2025 4:45:06 PM,95.58,99.84,94.61,98.87,5100759,98.87
META,Meta Platforms,11/7/2025 4:45:06 PM,98.87,100.62,98.76,99.45,47615557,99.45
META,Meta Platforms,11/10/2025 4:45:06 PM,99.45,102.81,97.91,100.8,14058278,100.8
META,Meta Platforms,11/11/2025 4:45:06 PM,100.8,102.02,96.61,97.29,16653651,97.29
META,Meta Platforms,11/12/2025 4:45:06 PM,97.29,98.81,95.46,97.01,16707611,97.01
META,Meta Platforms,11/13/2025 4:45:06 PM,97.01,99.55,95.94,98.84,28729928,98.84
META,Meta Platforms,11/14/2025 4:45:06 PM,98.84,98.95,95.65,96.91,48933717,96.91
META,Meta Platforms,11/17/2025 4:45:06 PM,96.91,97.49,93.31,93.85,30582426,93.85
META,Meta Platforms,11/18/2025 4:45:06 PM,93.85,98,92.67,97.24,14628827,97.24
META,Meta Platforms,11/19/2025 4:45:06 PM,97.24,99.14,96.14,97.61,44657124,97.61
META,Meta Platforms,11/20/2025 4:45:06 PM,97.61,101.32,95.99,99.46,28392324,99.46
META,Meta Platforms,11/21/2025 4:45:06 PM,99.46,100.03,96.21,96.67,28149565,96.67
META,Meta Platforms,11/24/2025 4:45:06 PM,96.67,99.58,96.61,98.54,27967862,98.54
META,Meta Platforms,11/25/2025 4:45:06 PM,98.54,104.48,97.99,103.44,24810511,103.44
META,Meta Platforms,11/26/2025 4:45:06 PM,103.44,110.02,101.83,107.98,25721510,107.98
META,Meta Platforms,11/27/2025 4:45:06 PM,107.98,112.92,106.32,112.74,17379724,112.74
META,Meta Platforms,11/28/2025 4:45:06 PM,112.74,115.47,111.83,115.08,38280499,115.08
META,Meta Platforms,12/1/2025 4:45:06 PM,115.08,120.73,113.28,120.55,34703955,120.55
META,Meta Platforms,12/2/2025 4:45:06 PM,120.55,122.74,115.66,117.14,37937549,117.14
META,Meta Platforms,12/3/2025 4:45:06 PM,117.14,119.8,116.33,117.47,1763317,117.47
META,Meta Platforms,12/4/2025 4:45:06 PM,117.47,121.41,116.8,121.18,33208875,121.18
META,Meta Platforms,12/5/2025 4:45:06 PM,121.18,122.97,116.99,118.43,18625633,118.43
META,Meta Platforms,12/8/2025 4:45:06 PM,118.43,118.77,113.05,113.82,30174742,113.82
META,Meta Platforms,12/9/2025 4:45:06 PM,113.82,113.95,106.12,108.18,30965643,108.18
META,Meta Platforms,12/10/2025 4:45:06 PM,108.18,109.25,102.8,104.58,3492199,104.58
META,Meta Platforms,12/11/2025 4:45:06 PM,104.58,109.63,103.37,108.59,31364568,108.59
META,Meta Platforms,12/12/2025 4:45:06 PM,108.59,112.02,107.87,111.26,5304106,111.26
META,Meta Platforms,12/15/2025 4:45:06 PM,111.26,116.59,109.13,115.38,47386331,115.38
META,Meta Platforms,12/16/2025 4:45:06 PM,115.38,118.27,113.79,116.49,42423696,116.49
META,Meta Platforms,12/17/2025 4:45:06 PM,116.49,120.17,116.35,119.91,48547372,119.91
META,Meta Platforms,12/18/2025 4:45:06 PM,119.91,120.76,118.35,120.65,41844907,120.65
META,Meta Platforms,12/19/2025 4:45:06 PM,120.65,123.94,119,123.48,8738112,123.48
META,Meta Platforms,12/22/2025 4:45:06 PM,123.48,129.19,122.03,129.14,2595922,129.14
META,Meta Platforms,12/23/2025 4:45:06 PM,129.14,129.9,124.18,124.51,17558215,124.51
META,Meta Platforms,12/24/2025 4:45:06 PM,124.51,126.38,122.24,124.72,46663930,124.72
META,Meta Platforms,12/25/2025 4:45:06 PM,124.72,126.01,122.31,123.52,29652930,123.52
META,Meta Platforms,12/26/2025 4:45:06 PM,123.52,124.49,117.23,119.62,12777179,119.62
META,Meta Platforms,12/29/2025 4:45:06 PM,119.62,119.87,116.13,118.06,3803843,118.06
META,Meta Platforms,12/30/2025 4:45:06 PM,118.06,120.14,116.13,117.28,42017043,117.28
META,Meta Platforms,12/31/2025 4:45:06 PM,117.28,122.92,115.2,121.12,28446052,121.12
META,Meta Platforms,1/1/2026 4:45:06 PM,121.12,123.46,120.81,123.03,42713286,123.03
META,Meta Platforms,1/2/2026 4:45:06 PM,123.03,130.82,121.05,128.44,15747022,128.44
META,Meta Platforms,1/5/2026 4:45:06 PM,128.44,131.04,127.6,130.13,7278683,130.13
META,Meta Platforms,1/6/2026 4:45:06 PM,130.13,130.47,124.78,126.21,3104007,126.21
META,Meta Platforms,1/7/2026 4:45:06 PM,126.21,127.1,124.57,126.93,17757329,126.93
META,Meta Platforms,1/8/2026 4:45:06 PM,126.93,128.06,121.01,122.95,42814783,122.95
META,Meta Platforms,1/9/2026 4:45:06 PM,122.95,124.25,117.84,119.27,13769458,119.27
META,Meta Platforms,1/12/2026 4:45:06 PM,119.27,123.66,118.05,122.93,38822634,122.93
META,Meta Platforms,1/13/2026 4:45:06 PM,122.93,127.26,122.26,126.37,12193093,126.37
META,Meta Platforms,1/14/2026 4:45:06 PM,126.37,127.98,123.37,124.98,13690862,124.98
META,Meta Platforms,1/15/2026 4:45:06 PM,124.98,127.83,123.46,126.07,1911671,126.07
META,Meta Platforms,1/16/2026 4:45:06 PM,126.07,131.35,123.9,129.56,15931096,129.56
META,Meta Platforms,1/19/2026 4:45:06 PM,129.56,130.72,126.45,127.16,38359397,127.16
META,Meta Platforms,1/20/2026 4:45:06 PM,127.16,128.54,121.11,122.02,11493299,122.02
META,Meta Platforms,1/21/2026 4:45:06 PM,122.02,122.69,119.08,120.65,21104773,120.65
META,Meta Platforms,1/22/2026 4:45:06 PM,120.65,121.96,117.39,118.56,17455942,118.56
META,Meta Platforms,1/23/2026 4:45:06 PM,118.56,123.97,117.73,122.6,42497416,122.6
META,Meta Platforms,1/26/2026 4:45:06 PM,122.6,127.81,121,126.95,46016674,126.95
META,Meta Platforms,1/27/2026 4:45:06 PM,126.95,127.94,124.03,125.93,24956527,125.93
META,Meta Platforms,1/28/2026 4:45:06 PM,125.93,132.14,125.74,130.14,26037837,130.14
META,Meta Platforms,1/29/2026 4:45:06 PM,130.14,133.14,127.68,132.36,18665039,132.36
META,Meta Platforms,1/30/2026 4:45:06 PM,132.36,134.34,124.24,125.94,12603771,125.94
META,Meta Platforms,2/2/2026 4:45:06 PM,125.94,132.12,123.82,131.96,6571871,131.96
META,Meta Platforms,2/3/2026 4:45:06 PM,131.96,139.05,129.5,138.4,3075044,138.4
META,Meta Platforms,2/4/2026 4:45:06 PM,138.4,139.16,133.82,134.3,11762700,134.3
META,Meta Platforms,2/5/2026 4:45:06 PM,134.3,134.33,130.99,132.18,48850908,132.18
META,Meta Platforms,2/6/2026 4:45:06 PM,132.18,137.03,131.27,136.05,35555736,136.05
META,Meta Platforms,2/9/2026 4:45:06 PM,136.05,142.45,135.02,139.97,31280540,139.97
META,Meta Platforms,2/10/2026 4:45:06 PM,139.97,140.36,133.75,135.76,2625082,135.76
NVDA,NVIDIA Corp.,2/11/2025 4:45:06 PM,319.36,321.41,307.09,307.66,44141466,307.66
NVDA,NVIDIA Corp.,2/12/2025 4:45:06 PM,307.66,313.01,291,295.7,25349368,295.7
NVDA,NVIDIA Corp.,2/13/2025 4:45:06 PM,295.7,302.4,294.6,296.87,23449453,296.87
NVDA,NVIDIA Corp.,2/14/2025 4:45:06 PM,296.87,304.91,293.54,303.18,29996797,303.18
NVDA,NVIDIA Corp.,2/17/2025 4:45:06 PM,303.18,315.07,299.19,314.01,42351715,314.01
NVDA,NVIDIA Corp.,2/18/2025 4:45:06 PM,314.01,332.49,309.91,328.76,20868617,328.76
NVDA,NVIDIA Corp.,2/19/2025 4:45:06 PM,328.76,347.34,328.14,344.25,34341242,344.25
NVDA,NVIDIA Corp.,2/20/2025 4:45:06 PM,344.25,350.55,329.03,334.71,25257004,334.71
NVDA,NVIDIA Corp.,2/21/2025 4:45:06 PM,334.71,351.15,334.24,348.06,47669394,348.06
NVDA,NVIDIA Corp.,2/24/2025 4:45:06 PM,348.06,350.42,332.07,333.61,8016269,333.61
NVDA,NVIDIA Corp.,2/25/2025 4:45:06 PM,333.61,342.04,331.92,338.79,22102635,338.79
NVDA,NVIDIA Corp.,2/26/2025 4:45:06 PM,338.79,340.46,326.68,327.18,30353212,327.18
NVDA,NVIDIA Corp.,2/27/2025 4:45:06 PM,327.18,337.79,324.94,337.61,48542917,337.61
NVDA,NVIDIA Corp.,2/28/2025 4:45:06 PM,337.61,338.89,319.4,323.47,28739170,323.47
NVDA,NVIDIA Corp.,3/3/2025 4:45:06 PM,323.47,333.4,317.59,328.88,33478759,328.88
